geo,time,income_per_person_long_series
sdn,1955,1929.0
sdn,1956,2076.0
sdn,1957,1992.0
sdn,1958,2018.0
sdn,1959,2197.0
sdn,1960,2178.0
sdn,1961,2119.0
sdn,1962,2205.0
sdn,1963,2085.0
sdn,1964,2009.0
sdn,1965,2094.0
sdn,1966,2014.0
sdn,1967,1900.0
sdn,1968,1963.0
sdn,1969,2029.0
sdn,1970,1890.0
sdn,1971,1964.0
sdn,1972,1868.0
sdn,1973,1659.0
sdn,1974,1772.0
sdn,1975,1936.0
sdn,1976,2222.0
sdn,1977,2479.0
sdn,1978,2357.0
sdn,1979,2035.0
sdn,1980,1982.0
sdn,1981,1958.0
sdn,1982,2133.0
sdn,1983,2039.0
sdn,1984,1869.0
sdn,1985,1683.0
sdn,1986,1698.0
sdn,1987,1697.0
sdn,1988,1682.0
sdn,1989,1772.0
sdn,1990,1582.0
sdn,1991,1642.0
sdn,1992,1679.0
sdn,1993,1683.0
sdn,1994,1670.0
sdn,1995,1675.0
sdn,1996,1715.0
sdn,1997,1837.0
sdn,1998,1891.0
sdn,1999,1979.0
sdn,2000,2109.0
sdn,2001,2176.0
sdn,2002,2243.0
sdn,2003,2338.0
sdn,2004,2393.0
sdn,2005,2531.0
sdn,2006,2687.0
sdn,2007,2841.0
sdn,2008,2853.0
sdn,2009,2925.0
sdn,2010,2923.0
sdn,2011,3524.0
sdn,2012,3332.0
sdn,2013,3356.0
sdn,2014,3359.0
sdn,2015,3425.0
sdn,2016,3540.0
sdn,2017,3630.0
sdn,2018,3731.0
sdn,2019,3794.0
sen,1820,523.3
sen,1821,525.7
sen,1822,528.2
sen,1823,530.7
sen,1824,533.2
sen,1825,535.7
sen,1826,538.2
sen,1827,540.7
sen,1828,543.2
sen,1829,545.8
sen,1830,548.3
sen,1831,550.9
sen,1832,553.5
sen,1833,556.1
sen,1834,558.7
sen,1835,561.3
sen,1836,563.9
sen,1837,566.6
sen,1838,569.2
sen,1839,571.9
sen,1840,574.6
sen,1841,577.3
sen,1842,580.0
sen,1843,582.7
sen,1844,585.4
sen,1845,588.2
sen,1846,590.9
sen,1847,593.7
sen,1848,596.5
sen,1849,599.3
sen,1850,602.1
sen,1851,604.9
sen,1852,607.8
sen,1853,610.6
sen,1854,613.5
sen,1855,616.4
sen,1856,619.2
sen,1857,622.2
sen,1858,625.1
sen,1859,628.0
sen,1860,630.9
sen,1861,633.9
sen,1862,636.9
sen,1863,639.9
sen,1864,642.9
sen,1865,645.9
sen,1866,648.9
sen,1867,651.9
sen,1868,655.0
sen,1869,658.1
sen,1870,661.2
sen,1871,664.3
sen,1872,667.4
sen,1873,670.5
sen,1874,673.7
sen,1875,676.8
sen,1876,680.0
sen,1877,683.2
sen,1878,686.4
sen,1879,689.6
sen,1880,692.8
sen,1881,696.1
sen,1882,699.3
sen,1883,702.6
sen,1884,705.9
sen,1885,709.2
sen,1886,712.5
sen,1887,715.9
sen,1888,719.2
sen,1889,722.6
sen,1890,726.0
sen,1891,729.4
sen,1892,732.8
sen,1893,736.3
sen,1894,739.7
sen,1895,743.2
sen,1896,746.7
sen,1897,750.2
sen,1898,753.7
sen,1899,757.2
sen,1900,760.8
sen,1901,764.3
sen,1902,767.9
sen,1903,771.5
sen,1904,775.1
sen,1905,778.8
sen,1906,782.4
sen,1907,786.1
sen,1908,789.8
sen,1909,793.5
sen,1910,797.2
sen,1911,801.0
sen,1912,804.7
sen,1913,808.5
sen,1914,825.4
sen,1915,842.7
sen,1916,860.4
sen,1917,878.5
sen,1918,896.9
sen,1919,915.7
sen,1920,934.9
sen,1921,954.5
sen,1922,974.5
sen,1923,995.0
sen,1924,1016.0
sen,1925,1037.0
sen,1926,1059.0
sen,1927,1081.0
sen,1928,1104.0
sen,1929,1127.0
sen,1930,1151.0
sen,1931,1175.0
sen,1932,1199.0
sen,1933,1224.0
sen,1934,1250.0
sen,1935,1276.0
sen,1936,1303.0
sen,1937,1330.0
sen,1938,1358.0
sen,1939,1387.0
sen,1940,1416.0
sen,1941,1446.0
sen,1942,1476.0
sen,1943,1507.0
sen,1944,1538.0
sen,1945,1571.0
sen,1946,1604.0
sen,1947,1637.0
sen,1948,1672.0
sen,1949,1707.0
sen,1950,1742.0
sen,1951,1774.0
sen,1952,1804.0
sen,1953,1833.0
sen,1954,1863.0
sen,1955,1893.0
sen,1956,1921.0
sen,1957,1950.0
sen,1958,1978.0
sen,1959,2004.0
sen,1960,2000.0
sen,1961,2041.0
sen,1962,2058.0
sen,1963,2086.0
sen,1964,2075.0
sen,1965,2091.0
sen,1966,2087.0
sen,1967,2005.0
sen,1968,2075.0
sen,1969,1885.0
sen,1970,1986.0
sen,1971,1924.0
sen,1972,1987.0
sen,1973,1820.0
sen,1974,1840.0
sen,1975,1932.0
sen,1976,2059.0
sen,1977,1942.0
sen,1978,1809.0
sen,1979,1876.0
sen,1980,1759.0
sen,1981,1692.0
sen,1982,1889.0
sen,1983,1877.0
sen,1984,1736.0
sen,1985,1747.0
sen,1986,1776.0
sen,1987,1793.0
sen,1988,1829.0
sen,1989,1744.0
sen,1990,1770.0
sen,1991,1712.0
sen,1992,1701.0
sen,1993,1619.0
sen,1994,1620.0
sen,1995,1658.0
sen,1996,1695.0
sen,1997,1732.0
sen,1998,1782.0
sen,1999,1824.0
sen,2000,1880.0
sen,2001,1918.0
sen,2002,1890.0
sen,2003,1965.0
sen,2004,2028.0
sen,2005,2084.0
sen,2006,2078.0
sen,2007,2124.0
sen,2008,2143.0
sen,2009,2132.0
sen,2010,2165.0
sen,2011,2163.0
sen,2012,2174.0
sen,2013,2198.0
sen,2014,2233.0
sen,2015,2273.0
sen,2016,2322.0
sen,2017,2371.0
sen,2018,2422.0
sen,2019,2474.0
sgp,1800,1296.0
sgp,1801,1296.0
sgp,1802,1296.0
sgp,1803,1296.0
sgp,1804,1296.0
sgp,1805,1296.0
sgp,1806,1296.0
sgp,1807,1296.0
sgp,1808,1296.0
sgp,1809,1296.0
sgp,1810,1296.0
sgp,1811,1296.0
sgp,1812,1296.0
sgp,1813,1296.0
sgp,1814,1296.0
sgp,1815,1296.0
sgp,1816,1296.0
sgp,1817,1296.0
sgp,1818,1296.0
sgp,1819,1296.0
sgp,1820,1296.0
sgp,1821,1299.0
sgp,1822,1302.0
sgp,1823,1305.0
sgp,1824,1307.0
sgp,1825,1310.0
sgp,1826,1313.0
sgp,1827,1315.0
sgp,1828,1318.0
sgp,1829,1321.0
sgp,1830,1324.0
sgp,1831,1326.0
sgp,1832,1329.0
sgp,1833,1332.0
sgp,1834,1335.0
sgp,1835,1337.0
sgp,1836,1340.0
sgp,1837,1343.0
sgp,1838,1346.0
sgp,1839,1349.0
sgp,1840,1351.0
sgp,1841,1354.0
sgp,1842,1357.0
sgp,1843,1360.0
sgp,1844,1363.0
sgp,1845,1365.0
sgp,1846,1368.0
sgp,1847,1371.0
sgp,1848,1374.0
sgp,1849,1377.0
sgp,1850,1380.0
sgp,1851,1382.0
sgp,1852,1385.0
sgp,1853,1388.0
sgp,1854,1391.0
sgp,1855,1394.0
sgp,1856,1397.0
sgp,1857,1400.0
sgp,1858,1403.0
sgp,1859,1406.0
sgp,1860,1408.0
sgp,1861,1411.0
sgp,1862,1414.0
sgp,1863,1417.0
sgp,1864,1420.0
sgp,1865,1423.0
sgp,1866,1426.0
sgp,1867,1429.0
sgp,1868,1432.0
sgp,1869,1435.0
sgp,1870,1438.0
sgp,1871,1478.0
sgp,1872,1519.0
sgp,1873,1562.0
sgp,1874,1605.0
sgp,1875,1650.0
sgp,1876,1696.0
sgp,1877,1743.0
sgp,1878,1792.0
sgp,1879,1842.0
sgp,1880,1893.0
sgp,1881,1946.0
sgp,1882,2000.0
sgp,1883,2056.0
sgp,1884,2113.0
sgp,1885,2172.0
sgp,1886,2233.0
sgp,1887,2295.0
sgp,1888,2359.0
sgp,1889,2425.0
sgp,1890,2492.0
sgp,1891,2562.0
sgp,1892,2633.0
sgp,1893,2707.0
sgp,1894,2782.0
sgp,1895,2860.0
sgp,1896,2939.0
sgp,1897,3021.0
sgp,1898,3106.0
sgp,1899,3192.0
sgp,1900,3281.0
sgp,1901,3614.0
sgp,1902,3416.0
sgp,1903,2939.0
sgp,1904,2840.0
sgp,1905,3144.0
sgp,1906,3534.0
sgp,1907,3222.0
sgp,1908,3701.0
sgp,1909,3742.0
sgp,1910,4065.0
sgp,1911,3641.0
sgp,1912,3115.0
sgp,1913,2695.0
sgp,1914,3222.0
sgp,1915,3286.0
sgp,1916,2717.0
sgp,1917,3764.0
sgp,1918,2943.0
sgp,1919,3339.0
sgp,1920,2875.0
sgp,1921,3247.0
sgp,1922,4290.0
sgp,1923,4393.0
sgp,1924,4298.0
sgp,1925,4842.0
sgp,1926,3997.0
sgp,1927,2956.0
sgp,1928,3512.0
sgp,1929,4945.0
sgp,1930,4538.0
sgp,1931,3342.0
sgp,1932,2909.0
sgp,1933,4114.0
sgp,1934,4854.0
sgp,1935,5469.0
sgp,1936,5433.0
sgp,1937,5902.0
sgp,1938,5004.0
sgp,1939,5820.0
sgp,1940,5773.0
sgp,1941,5725.0
sgp,1942,5678.0
sgp,1943,5631.0
sgp,1944,5585.0
sgp,1945,5539.0
sgp,1946,5493.0
sgp,1947,5448.0
sgp,1948,5403.0
sgp,1949,5359.0
sgp,1950,5315.0
sgp,1951,5011.0
sgp,1952,3483.0
sgp,1953,4156.0
sgp,1954,4763.0
sgp,1955,4381.0
sgp,1956,4821.0
sgp,1957,4277.0
sgp,1958,4286.0
sgp,1959,4818.0
sgp,1960,5154.0
sgp,1961,5691.0
sgp,1962,5528.0
sgp,1963,5878.0
sgp,1964,5757.0
sgp,1965,6290.0
sgp,1966,6810.0
sgp,1967,7488.0
sgp,1968,8374.0
sgp,1969,9382.0
sgp,1970,10520.0
sgp,1971,11590.0
sgp,1972,12930.0
sgp,1973,14130.0
sgp,1974,14750.0
sgp,1975,14990.0
sgp,1976,15850.0
sgp,1977,16860.0
sgp,1978,18090.0
sgp,1979,19560.0
sgp,1980,21220.0
sgp,1981,22240.0
sgp,1982,22820.0
sgp,1983,24470.0
sgp,1984,26040.0
sgp,1985,25630.0
sgp,1986,26200.0
sgp,1987,28370.0
sgp,1988,30900.0
sgp,1989,33070.0
sgp,1990,34810.0
sgp,1991,36080.0
sgp,1992,37260.0
sgp,1993,40680.0
sgp,1994,44080.0
sgp,1995,46320.0
sgp,1996,48040.0
sgp,1997,50420.0
sgp,1998,48010.0
sgp,1999,51120.0
sgp,2000,55410.0
sgp,2001,52520.0
sgp,2002,54190.0
sgp,2003,55700.0
sgp,2004,59870.0
sgp,2005,62400.0
sgp,2006,65010.0
sgp,2007,67200.0
sgp,2008,66350.0
sgp,2009,64670.0
sgp,2010,72690.0
sgp,2011,74590.0
sgp,2012,74170.0
sgp,2013,75950.0
sgp,2014,77650.0
sgp,2015,79610.0
sgp,2016,81710.0
sgp,2017,83850.0
sgp,2018,86130.0
sgp,2019,88530.0
slb,1800,382.1
slb,1801,382.1
slb,1802,382.1
slb,1803,382.1
slb,1804,382.1
slb,1805,382.1
slb,1806,382.1
slb,1807,382.1
slb,1808,382.1
slb,1809,382.1
slb,1810,382.1
slb,1811,382.1
slb,1812,382.1
slb,1813,382.1
slb,1814,382.1
slb,1815,382.1
slb,1816,382.1
slb,1817,382.1
slb,1818,382.1
slb,1819,382.1
slb,1820,382.1
slb,1821,383.4
slb,1822,384.7
slb,1823,386.0
slb,1824,387.3
slb,1825,388.6
slb,1826,389.9
slb,1827,391.2
slb,1828,392.5
slb,1829,393.9
slb,1830,395.2
slb,1831,396.5
slb,1832,397.9
slb,1833,399.2
slb,1834,400.6
slb,1835,401.9
slb,1836,403.3
slb,1837,404.6
slb,1838,406.0
slb,1839,407.4
slb,1840,408.7
slb,1841,410.1
slb,1842,411.5
slb,1843,412.9
slb,1844,414.3
slb,1845,415.7
slb,1846,417.1
slb,1847,418.5
slb,1848,419.9
slb,1849,421.3
slb,1850,422.8
slb,1851,424.2
slb,1852,425.6
slb,1853,427.1
slb,1854,428.5
slb,1855,429.9
slb,1856,431.4
slb,1857,432.9
slb,1858,434.3
slb,1859,435.8
slb,1860,437.2
slb,1861,438.7
slb,1862,440.2
slb,1863,441.7
slb,1864,443.2
slb,1865,444.7
slb,1866,446.2
slb,1867,447.7
slb,1868,449.2
slb,1869,450.7
slb,1870,452.2
slb,1871,453.8
slb,1872,455.3
slb,1873,456.8
slb,1874,458.4
slb,1875,459.9
slb,1876,461.5
slb,1877,463.0
slb,1878,464.6
slb,1879,466.2
slb,1880,467.7
slb,1881,469.3
slb,1882,470.9
slb,1883,472.5
slb,1884,474.1
slb,1885,475.7
slb,1886,477.3
slb,1887,478.9
slb,1888,480.5
slb,1889,482.1
slb,1890,483.8
slb,1891,485.4
slb,1892,487.0
slb,1893,488.7
slb,1894,490.3
slb,1895,492.0
slb,1896,493.7
slb,1897,495.3
slb,1898,497.0
slb,1899,498.7
slb,1900,500.4
slb,1901,502.0
slb,1902,503.7
slb,1903,505.4
slb,1904,507.1
slb,1905,508.9
slb,1906,510.6
slb,1907,512.3
slb,1908,514.0
slb,1909,515.8
slb,1910,517.5
slb,1911,519.2
slb,1912,521.0
slb,1913,522.8
slb,1914,531.5
slb,1915,540.5
slb,1916,549.6
slb,1917,558.8
slb,1918,568.2
slb,1919,577.7
slb,1920,587.4
slb,1921,597.3
slb,1922,607.3
slb,1923,617.5
slb,1924,627.9
slb,1925,638.5
slb,1926,649.2
slb,1927,660.1
slb,1928,671.2
slb,1929,682.5
slb,1930,693.9
slb,1931,705.6
slb,1932,717.4
slb,1933,729.5
slb,1934,741.7
slb,1935,754.2
slb,1936,766.9
slb,1937,779.8
slb,1938,792.9
slb,1939,806.2
slb,1940,819.7
slb,1941,833.5
slb,1942,847.5
slb,1943,861.7
slb,1944,876.2
slb,1945,890.9
slb,1946,905.9
slb,1947,921.1
slb,1948,936.6
slb,1949,952.3
slb,1950,968.3
slb,1951,984.6
slb,1952,1001.0
slb,1953,1018.0
slb,1954,1035.0
slb,1955,1052.0
slb,1956,1070.0
slb,1957,1088.0
slb,1958,1106.0
slb,1959,1125.0
slb,1960,1144.0
slb,1961,1163.0
slb,1962,1183.0
slb,1963,1203.0
slb,1964,1223.0
slb,1965,1243.0
slb,1966,1264.0
slb,1967,1285.0
slb,1968,1305.0
slb,1969,1228.0
slb,1970,1248.0
slb,1971,1233.0
slb,1972,852.2
slb,1973,916.3
slb,1974,1116.0
slb,1975,948.4
slb,1976,1042.0
slb,1977,1152.0
slb,1978,1213.0
slb,1979,1464.0
slb,1980,1328.0
slb,1981,1455.0
slb,1982,1446.0
slb,1983,1590.0
slb,1984,1556.0
slb,1985,1519.0
slb,1986,1766.0
slb,1987,1757.0
slb,1988,1771.0
slb,1989,1862.0
slb,1990,1843.0
slb,1991,1898.0
slb,1992,2079.0
slb,1993,2100.0
slb,1994,2229.0
slb,1995,2344.0
slb,1996,2316.0
slb,1997,2219.0
slb,1998,2197.0
slb,1999,2128.0
slb,2000,1776.0
slb,2001,1574.0
slb,2002,1508.0
slb,2003,1564.0
slb,2004,1647.0
slb,2005,1687.0
slb,2006,1714.0
slb,2007,1782.0
slb,2008,1864.0
slb,2009,1735.0
slb,2010,1794.0
slb,2011,1935.0
slb,2012,1986.0
slb,2013,1999.0
slb,2014,2033.0
slb,2015,2060.0
slb,2016,2085.0
slb,2017,2112.0
slb,2018,2140.0
slb,2019,2169.0
sle,1820,772.5
sle,1821,776.1
sle,1822,779.8
sle,1823,783.4
sle,1824,787.1
sle,1825,790.8
sle,1826,794.5
sle,1827,798.2
sle,1828,802.0
sle,1829,805.7
sle,1830,809.5
sle,1831,813.3
sle,1832,817.1
sle,1833,820.9
sle,1834,824.8
sle,1835,828.7
sle,1836,832.5
sle,1837,836.4
sle,1838,840.4
sle,1839,844.3
sle,1840,848.3
sle,1841,852.2
sle,1842,856.2
sle,1843,860.3
sle,1844,864.3
sle,1845,868.3
sle,1846,872.4
sle,1847,876.5
sle,1848,880.6
sle,1849,884.7
sle,1850,888.9
sle,1851,893.1
sle,1852,897.2
sle,1853,901.5
sle,1854,905.7
sle,1855,909.9
sle,1856,914.2
sle,1857,918.5
sle,1858,922.8
sle,1859,927.1
sle,1860,931.5
sle,1861,935.8
sle,1862,940.2
sle,1863,944.6
sle,1864,949.1
sle,1865,953.5
sle,1866,958.0
sle,1867,962.5
sle,1868,967.0
sle,1869,971.5
sle,1870,976.1
sle,1871,980.6
sle,1872,985.2
sle,1873,989.9
sle,1874,994.5
sle,1875,999.2
sle,1876,1004.0
sle,1877,1009.0
sle,1878,1013.0
sle,1879,1018.0
sle,1880,1023.0
sle,1881,1028.0
sle,1882,1032.0
sle,1883,1037.0
sle,1884,1042.0
sle,1885,1047.0
sle,1886,1052.0
sle,1887,1057.0
sle,1888,1062.0
sle,1889,1067.0
sle,1890,1072.0
sle,1891,1077.0
sle,1892,1082.0
sle,1893,1087.0
sle,1894,1092.0
sle,1895,1097.0
sle,1896,1102.0
sle,1897,1107.0
sle,1898,1113.0
sle,1899,1118.0
sle,1900,1123.0
sle,1901,1128.0
sle,1902,1134.0
sle,1903,1139.0
sle,1904,1144.0
sle,1905,1150.0
sle,1906,1155.0
sle,1907,1161.0
sle,1908,1166.0
sle,1909,1171.0
sle,1910,1177.0
sle,1911,1182.0
sle,1912,1188.0
sle,1913,1194.0
sle,1914,1195.0
sle,1915,1197.0
sle,1916,1199.0
sle,1917,1201.0
sle,1918,1202.0
sle,1919,1204.0
sle,1920,1206.0
sle,1921,1208.0
sle,1922,1209.0
sle,1923,1211.0
sle,1924,1213.0
sle,1925,1215.0
sle,1926,1216.0
sle,1927,1218.0
sle,1928,1220.0
sle,1929,1222.0
sle,1930,1223.0
sle,1931,1225.0
sle,1932,1227.0
sle,1933,1229.0
sle,1934,1231.0
sle,1935,1232.0
sle,1936,1234.0
sle,1937,1236.0
sle,1938,1238.0
sle,1939,1239.0
sle,1940,1241.0
sle,1941,1243.0
sle,1942,1245.0
sle,1943,1247.0
sle,1944,1249.0
sle,1945,1250.0
sle,1946,1252.0
sle,1947,1254.0
sle,1948,1256.0
sle,1949,1258.0
sle,1950,1259.0
sle,1951,1314.0
sle,1952,1337.0
sle,1953,1370.0
sle,1954,1428.0
sle,1955,1458.0
sle,1956,1492.0
sle,1957,1526.0
sle,1958,1548.0
sle,1959,1614.0
sle,1960,1642.0
sle,1961,1647.0
sle,1962,1697.0
sle,1963,1700.0
sle,1964,1694.0
sle,1965,1788.0
sle,1966,1873.0
sle,1967,1833.0
sle,1968,1981.0
sle,1969,2128.0
sle,1970,2167.0
sle,1971,2113.0
sle,1972,2057.0
sle,1973,2086.0
sle,1974,2136.0
sle,1975,2160.0
sle,1976,2057.0
sle,1977,2049.0
sle,1978,2016.0
sle,1979,2091.0
sle,1980,2147.0
sle,1981,2234.0
sle,1982,2226.0
sle,1983,2149.0
sle,1984,2131.0
sle,1985,2027.0
sle,1986,1912.0
sle,1987,1967.0
sle,1988,1973.0
sle,1989,1969.0
sle,1990,1971.0
sle,1991,1766.0
sle,1992,1624.0
sle,1993,1644.0
sle,1994,1663.0
sle,1995,1472.0
sle,1996,1093.0
sle,1997,873.2
sle,1998,848.5
sle,1999,775.6
sle,2000,786.6
sle,2001,879.4
sle,2002,1063.0
sle,2003,1100.0
sle,2004,1145.0
sle,2005,1200.0
sle,2006,1214.0
sle,2007,1275.0
sle,2008,1308.0
sle,2009,1317.0
sle,2010,1352.0
sle,2011,1397.0
sle,2012,1578.0
sle,2013,1798.0
sle,2014,2005.0
sle,2015,2191.0
sle,2016,2290.0
sle,2017,2365.0
sle,2018,2445.0
sle,2019,2519.0
slv,1800,1026.0
slv,1801,1026.0
slv,1802,1026.0
slv,1803,1026.0
slv,1804,1026.0
slv,1805,1026.0
slv,1806,1026.0
slv,1807,1026.0
slv,1808,1026.0
slv,1809,1026.0
slv,1810,1026.0
slv,1811,1026.0
slv,1812,1026.0
slv,1813,1026.0
slv,1814,1026.0
slv,1815,1026.0
slv,1816,1026.0
slv,1817,1026.0
slv,1818,1026.0
slv,1819,1026.0
slv,1820,1026.0
slv,1821,1034.0
slv,1822,1043.0
slv,1823,1051.0
slv,1824,1060.0
slv,1825,1069.0
slv,1826,1078.0
slv,1827,1087.0
slv,1828,1096.0
slv,1829,1105.0
slv,1830,1114.0
slv,1831,1123.0
slv,1832,1132.0
slv,1833,1142.0
slv,1834,1151.0
slv,1835,1161.0
slv,1836,1170.0
slv,1837,1180.0
slv,1838,1190.0
slv,1839,1200.0
slv,1840,1209.0
slv,1841,1219.0
slv,1842,1230.0
slv,1843,1240.0
slv,1844,1250.0
slv,1845,1260.0
slv,1846,1271.0
slv,1847,1281.0
slv,1848,1292.0
slv,1849,1303.0
slv,1850,1313.0
slv,1851,1324.0
slv,1852,1335.0
slv,1853,1346.0
slv,1854,1357.0
slv,1855,1369.0
slv,1856,1380.0
slv,1857,1391.0
slv,1858,1403.0
slv,1859,1415.0
slv,1860,1426.0
slv,1861,1438.0
slv,1862,1450.0
slv,1863,1462.0
slv,1864,1474.0
slv,1865,1486.0
slv,1866,1499.0
slv,1867,1511.0
slv,1868,1523.0
slv,1869,1536.0
slv,1870,1549.0
slv,1871,1562.0
slv,1872,1575.0
slv,1873,1588.0
slv,1874,1601.0
slv,1875,1614.0
slv,1876,1627.0
slv,1877,1641.0
slv,1878,1654.0
slv,1879,1668.0
slv,1880,1682.0
slv,1881,1696.0
slv,1882,1710.0
slv,1883,1724.0
slv,1884,1738.0
slv,1885,1753.0
slv,1886,1767.0
slv,1887,1782.0
slv,1888,1797.0
slv,1889,1811.0
slv,1890,1826.0
slv,1891,1842.0
slv,1892,1857.0
slv,1893,1872.0
slv,1894,1888.0
slv,1895,1903.0
slv,1896,1919.0
slv,1897,1935.0
slv,1898,1951.0
slv,1899,1967.0
slv,1900,1983.0
slv,1901,2000.0
slv,1902,2016.0
slv,1903,2033.0
slv,1904,2050.0
slv,1905,2067.0
slv,1906,2084.0
slv,1907,2101.0
slv,1908,2119.0
slv,1909,2136.0
slv,1910,2154.0
slv,1911,2172.0
slv,1912,2190.0
slv,1913,2208.0
slv,1914,2226.0
slv,1915,2244.0
slv,1916,2263.0
slv,1917,2282.0
slv,1918,2301.0
slv,1919,2320.0
slv,1920,2339.0
slv,1921,2306.0
slv,1922,2383.0
slv,1923,2443.0
slv,1924,2552.0
slv,1925,2321.0
slv,1926,2682.0
slv,1927,2322.0
slv,1928,2645.0
slv,1929,2611.0
slv,1930,2621.0
slv,1931,2318.0
slv,1932,2065.0
slv,1933,2313.0
slv,1934,2357.0
slv,1935,2561.0
slv,1936,2471.0
slv,1937,2671.0
slv,1938,2451.0
slv,1939,2597.0
slv,1940,2787.0
slv,1941,2694.0
slv,1942,2874.0
slv,1943,3097.0
slv,1944,2887.0
slv,1945,2736.0
slv,1946,2748.0
slv,1947,3417.0
slv,1948,4282.0
slv,1949,3825.0
slv,1950,3734.0
slv,1951,3712.0
slv,1952,3887.0
slv,1953,4053.0
slv,1954,3987.0
slv,1955,4074.0
slv,1956,4268.0
slv,1957,4363.0
slv,1958,4326.0
slv,1959,4384.0
slv,1960,4424.0
slv,1961,4436.0
slv,1962,4816.0
slv,1963,4868.0
slv,1964,5162.0
slv,1965,5269.0
slv,1966,5447.0
slv,1967,5558.0
slv,1968,5542.0
slv,1969,5533.0
slv,1970,5485.0
slv,1971,5574.0
slv,1972,5764.0
slv,1973,5875.0
slv,1974,6110.0
slv,1975,6280.0
slv,1976,6352.0
slv,1977,6553.0
slv,1978,6809.0
slv,1979,6534.0
slv,1980,5904.0
slv,1981,5482.0
slv,1982,5226.0
slv,1983,5207.0
slv,1984,5246.0
slv,1985,5280.0
slv,1986,5240.0
slv,1987,5280.0
slv,1988,5283.0
slv,1989,5246.0
slv,1990,5314.0
slv,1991,5373.0
slv,1992,5667.0
slv,1993,5924.0
slv,1994,6167.0
slv,1995,6430.0
slv,1996,6424.0
slv,1997,6573.0
slv,1998,6693.0
slv,1999,6791.0
slv,2000,6811.0
slv,2001,6800.0
slv,2002,6824.0
slv,2003,6823.0
slv,2004,6822.0
slv,2005,6890.0
slv,2006,7136.0
slv,2007,7373.0
slv,2008,7431.0
slv,2009,7170.0
slv,2010,7240.0
slv,2011,7352.0
slv,2012,7447.0
slv,2013,7536.0
slv,2014,7624.0
slv,2015,7723.0
slv,2016,7830.0
slv,2017,7954.0
slv,2018,8081.0
slv,2019,8209.0
smr,1800,1475.0
smr,1801,1478.0
smr,1802,1480.0
smr,1803,1482.0
smr,1804,1485.0
smr,1805,1487.0
smr,1806,1490.0
smr,1807,1492.0
smr,1808,1495.0
smr,1809,1497.0
smr,1810,1500.0
smr,1811,1502.0
smr,1812,1505.0
smr,1813,1507.0
smr,1814,1510.0
smr,1815,1512.0
smr,1816,1515.0
smr,1817,1517.0
smr,1818,1520.0
smr,1819,1522.0
smr,1820,1525.0
smr,1821,1527.0
smr,1822,1530.0
smr,1823,1532.0
smr,1824,1535.0
smr,1825,1537.0
smr,1826,1540.0
smr,1827,1543.0
smr,1828,1545.0
smr,1829,1548.0
smr,1830,1550.0
smr,1831,1553.0
smr,1832,1555.0
smr,1833,1558.0
smr,1834,1560.0
smr,1835,1563.0
smr,1836,1566.0
smr,1837,1568.0
smr,1838,1571.0
smr,1839,1573.0
smr,1840,1576.0
smr,1841,1579.0
smr,1842,1581.0
smr,1843,1584.0
smr,1844,1587.0
smr,1845,1589.0
smr,1846,1592.0
smr,1847,1594.0
smr,1848,1597.0
smr,1849,1600.0
smr,1850,1602.0
smr,1851,1614.0
smr,1852,1626.0
smr,1853,1638.0
smr,1854,1650.0
smr,1855,1662.0
smr,1856,1674.0
smr,1857,1686.0
smr,1858,1698.0
smr,1859,1711.0
smr,1860,1723.0
smr,1861,1736.0
smr,1862,1748.0
smr,1863,1761.0
smr,1864,1774.0
smr,1865,1787.0
smr,1866,1800.0
smr,1867,1813.0
smr,1868,1826.0
smr,1869,1840.0
smr,1870,1853.0
smr,1871,1867.0
smr,1872,1880.0
smr,1873,1894.0
smr,1874,1908.0
smr,1875,1922.0
smr,1876,1936.0
smr,1877,1950.0
smr,1878,1964.0
smr,1879,1978.0
smr,1880,1993.0
smr,1881,2007.0
smr,1882,2022.0
smr,1883,2037.0
smr,1884,2052.0
smr,1885,2067.0
smr,1886,2082.0
smr,1887,2097.0
smr,1888,2112.0
smr,1889,2127.0
smr,1890,2143.0
smr,1891,2159.0
smr,1892,2174.0
smr,1893,2190.0
smr,1894,2206.0
smr,1895,2222.0
smr,1896,2239.0
smr,1897,2255.0
smr,1898,2271.0
smr,1899,2288.0
smr,1900,2305.0
smr,1901,2350.0
smr,1902,2396.0
smr,1903,2442.0
smr,1904,2490.0
smr,1905,2539.0
smr,1906,2588.0
smr,1907,2639.0
smr,1908,2691.0
smr,1909,2743.0
smr,1910,2797.0
smr,1911,2852.0
smr,1912,2907.0
smr,1913,2964.0
smr,1914,3022.0
smr,1915,3081.0
smr,1916,3142.0
smr,1917,3203.0
smr,1918,3266.0
smr,1919,3329.0
smr,1920,3395.0
smr,1921,3461.0
smr,1922,3529.0
smr,1923,3598.0
smr,1924,3668.0
smr,1925,3740.0
smr,1926,3813.0
smr,1927,3887.0
smr,1928,3963.0
smr,1929,4041.0
smr,1930,4120.0
smr,1931,4200.0
smr,1932,4282.0
smr,1933,4366.0
smr,1934,4452.0
smr,1935,4539.0
smr,1936,4627.0
smr,1937,4718.0
smr,1938,4810.0
smr,1939,4904.0
smr,1940,5000.0
smr,1941,5264.0
smr,1942,5541.0
smr,1943,5834.0
smr,1944,6142.0
smr,1945,6466.0
smr,1946,6807.0
smr,1947,7166.0
smr,1948,7544.0
